Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.Bridging.Bridge.1.Port.18.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"rai5",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.3.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.Ethernet.Interface.2.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"eth0.2",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.3.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.4.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.Ethernet.Interface.3.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"eth0.3",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.4.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.5.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.Ethernet.Interface.4.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"eth0.4",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.5.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.6.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.6.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.Ethernet.Interface.5.",xsd:string,2023-05-25T21:04:24.897Z,,,,
